0	0	0	0	0
1	0	0	0	0
2	0	0	0	0
3	0	0	0	0
4	0	0	0	0
5	0	0	0	0
6	0	0	0	0
7	0	0	0	0
8	0	0	0	0
9	0	0	0	0
10	0	0	0	0
11	0	0	0	0
12	0.012563487	0.023833309	0.012169687	0.200597015
13	0.360713913	0.360713913	0.360713913	0.240475942
14	0.240475942	0.240475942	0.240475942	0.240475942
15	0.265076354	0.161203582	0.240475942	0.447990095
16	0.577719403	0.279231045	0.200849689	0.475063168
17	0.481767164	0.240820825	0.331714802	0.47529162
18	0.482119056	0.172680597	0.12049194	0.686446372
19	0.836700408	0.334030955	0.23820478	0.720167255
20	0.716342199	0.356984309	0.240676339	0.720167255
21	0.215431348	0.250035442	0.173813333	0.426941759
22	0.309661011	0.220025846	0.137589704	0.337821368
23	0.26888948	0.224183807	0.182761716	0.218763644
24	0.110373179	0.187945194	0.058199093	0.258225302
25	0.138704153	0.184595527	0.07462209	0.112448191
26	0.110483248	0.182045634	0.081843582	0.14553913
27	0.087069363	0.153020446	0.046638897	0.25526463
28	0.145742763	0.226256976	0.198579767	0.222565494
29	0.133110172	0.183951285	0.126414765	0.22278806
30	0.151887685	0.220674699	0.167102088	0.178308411
31	0.245666365	0.234524215	0.19803645	0.271547808
32	0.183714021	0.25493207	0.225797015	0.212612672
33	0.153034938	0.212736159	0.154144479	0.384623315
34	0.260514403	0.283883248	0.291677278	0.348878488
35	0.223310533	0.300969081	0.116125832	0.352046759
36	0.206640462	0.305145672	0.159779919	0.435556706
37	0.340548494	0.388053674	0.248800109	0.418907039
38	0.308985517	0.386567439	0.223130359	0.417867431
39	0.326058546	0.386499498	0.246608807	0.417909208
40	0.359575314	0.416574642	0.260581377	0.441094475
41	0.410366256	0.399596185	0.28544972	0.451046303
42	0.529574486	0.459569593	0.241779205	0.509123408
43	0.556823654	0.458566608	0.276799285	0.509123408
44	0.54793129	0.300885621	0.266210091	0.34086759
45	0.494969161	0.414932579	0.270791367	0.789787838
46	0.442460113	0.532255532	0.260710132	0.62633556
47	0.400805263	0.313915949	0.221102578	0.230629556
48	0.275675833	0.236572572	0.282060884	0.631676742
49	0.630597157	0.357150456	0.400203332	0.247886198
50	0.593371694	0.361190938	0.349710117	0.345494436
51	0.44396403	0.476345893	0.323299963	0.685689427
52	0.44396403	0.376462554	0.374575962	0.265836157
53	0.324957853	0.380543047	0.311538817	0.269774476
54	0.330860877	0.324061473	0.206887771	0.538011954
55	0.407123745	0.382974851	0.223708459	0.301150372
56	0.425163711	0.388407652	0.232489058	0.299952362
57	0.242251202	0.229958614	0.116168179	0.376234856
58	0.276705977	0.292934975	0.161106453	0.239810608
59	0.221447402	0.292459418	0.165494207	0.192897348
60	0.272949637	0.22669672	0.176497318	0.373278831
61	0.274413264	0.23728788	0.177181945	0.181872021
62	0.277868335	0.244502898	0.174390603	0.228679715
63	0.247603948	0.281703128	0.134278012	0.466629054
64	0.349970288	0.324028547	0.222222407	0.193536712
65	0.319678551	0.323935421	0.121945232	0.30771415
66	0.248311016	0.219921222	0.140537732	0.471568204
67	0.29483396	0.244632168	0.184425008	0.239143911
68	0.35939126	0.245632457	0.258567303	0.174104075
69	0.286536649	0.217152913	0.191390897	0.488187055
70	0.361492145	0.334070894	0.137857025	0.262154832
71	0.18661142	0.280787117	0.166404342	0.290027663
72	0.26948355	0.196020054	0.115032481	0.219918727
73	0.241983413	0.204504073	0.166238104	0.272180698
74	0.235799574	0.191570149	0.167318788	0.274464831
75	0.238089607	0.191435701	0.166313161	0.27450356
76	0.232133602	0.185980801	0.164633363	0.256745886
77	0.209079122	0.157958413	0.142400188	0.269957071
78	0.155489466	0.168417284	0.118657632	0.149891514
79	0.188440122	0.169924267	0.116765144	0.235281341
80	0.238799459	0.124736712	0.139828212	0.347542112
81	0.218309194	0.163923895	0.137827921	0.132413181
82	0.211335966	0.147379154	0.189252387	0.230602106
83	0.21131878	0.164996804	0.187507589	0.248637802
84	0.226891315	0.168434464	0.193924554	0.200629786
85	0.195859613	0.174198459	0.193924554	0.164522324
86	0.173010716	0.1267687	0.132032907	0.203638741
87	0.211997077	0.181073779	0.142722428	0.173490449
88	0.255085632	0.135206232	0.250244977	0.231398919
89	0.260858208	0.14413435	0.155562428	0.23131876
90	0.087279058	0.152352163	0.250244977	0.193982122
91	0.13857039	0	0.250244977	0.152472976
92	0.276639454	0.000167164	0.250244977	0.215070791
93	0.276639454	0.000111406	0.000111406	0.215070791
94	0.092324539	0	0	0.215070791
95	0.276639454	0	0	0.215070791
96	0.27675086	0	0	0.215070791
97	0.290012589	0.027168896	0.012669285	0.215070791
98	0.300711096	0.012035821	0.024047594	0.138955358
99	0.312746917	0.024071642	0.024071642	0.14344611
100	0.300687048	0.024071642	0.024071642	0.143437092
101	0.288675275	0.024071642	0.024059612	0.143437092
102	0.301045424	0.024238806	0.024059612	0.14344611
103	0.301045424	0.024238806	0.024059612	0.14344611
104	0.301045424	0.024238806	0.024063621	0.14344611
105	0.300866147	0.024286432	0.024063621	0.143568434
106	0.300866147	0.024286432	0.024063621	0.143568434
107	0.300866147	0.024286432	0.024063621	0.143568434
108	0.300711096	0.024286432	0.024065625	0.143568434
109	0.300711096	0.024065625	0.024065625	0.143441599
110	0.300711096	0.024065625	0.024065625	0.143441599
111	0.300711096	0.024065625	0.024065625	0.143441599
112	0.300711096	0.024065625	0.024065625	0.143441599
113	0.635162405	0.024065625	0.096816199	0.143441599
114	0.300711096	0.022760527	0.026468219	0.183596039
115	0.300711096	0.024066828	0.026468219	0.144348797
116	0.300711096	0.024066828	0.026468219	0.144348797
117	0.283858059	0.024066828	0	0.144348797
118	0.276639454	0	0	0.215070791
119	0.276639454	0	0	0.215070791
120	0.276639454	0	0	0.215070791
121	0.276639454	0	0	0.215070791
122	0	0	0	0.215070791
123	0	0	0	0
124	0	0	0	0
125	0	0	0	0
126	0	0	0	0
127	0.013692629	0.033903721	0.01277688	0
128	0.324967164	0.216644776	0.324967164	0.012369806
129	0.228452145	0.228452145	0.228224149	0.324967164
130	0.228452145	0.216644776	0.228680597	0.228224149
131	0.228452145	0.228452145	0.228680597	0.228680597
132	0.222829851	0.229014925	0.222718492	0.228680597
133	0.222829851	0.229014925	0.222718492	0.222829851
134	0.222829851	0.222829851	0.222718492	0.222829851
135	0.224816603	0.222829851	0.224891542	0.222829851
136	0.067572999	0.133703483	0.119467837	0.224816603
137	0.224816603	0.156524939	0.224891542	0.098022485
138	0.224816603	0	0.224891542	0.224816603
139	0.033090235	0	0.033073702	0.224816603
140	0	0	0	0.033081966
141	0	0	0	0
142	0	0	0	0
143	0	0	0	0
144	0	0	0	0
145	0	0	0	0
146	0	0	0	0
147	0	0	0	0
148	0	0	0	0
149	0	0	0	0
150	0	0	0	0
151	0	0	0	0
152	0	0	0	0
153	0	0	0	0
154	0	0	0	0
155	0.013995141	0.027990281	0.012790458	0
156	0.312931343	0.204608955	0.312931343	0.012602954
157	0.216428348	0.216428348	0.216428348	0.312618725
158	0.216428348	0.216428348	0.216428348	0.216428348
159	0.216428348	0.216428348	0.216428348	0.216644776
160	0.216644776	0.216644776	0.216644776	0.216644776
161	0.216644776	0.216644776	0.216644776	0.216703589
162	0.216644776	0.216644776	0.216644776	0.216703589
163	0.216572585	0.216572585	0.216572585	0.216703589
164	0.216572585	0.216572585	0.216572585	0.216795397
165	0.216572585	0.216572585	0.216572585	0.216795397
166	0.216572585	0.216572585	0.216572585	0.216795397
167	0.216757751	0.216590628	0.216536508	0.216795397
168	0.216757751	0.216590628	0.216536508	0.216590628
169	0.216757751	0.216590628	0.216536508	0.216590628
170	0.073408777	0.127868335	0.115475332	0.216590628
171	0.216757751	0.216590628	0.216536508	0.095122142
172	0.113180946	0.134880973	0.113114094	0.216590628
173	0.014466131	0.028319579	0.012955674	0.113068875
174	0.240716418	0.156465672	0.240475942	0.012763331
175	0.156309362	0.156309362	0.156465672	0.240475942
176	0.168668573	0.078238221	0.168501493	0.156465672
177	0.052229494	0.081256875	0.156309362	0.156465672
178	0.132728358	0.162402381	0.1568	0.156465672
179	0.168667154	0.162569462	0.1568	0.162650746
180	0.216979104	0.162569462	0.19882596	0.162650746
181	0.168501493	0.162569462	0.084250746	0.162736542
182	0.156465672	0.164712438	0.156465672	0.162736542
183	0.168333159	0.164712438	0.168501493	0.162736542
184	0.156465672	0.164712438	0.156309362	0.160424137
185	0.156465672	0.164712438	0.168501493	0.160424137
186	0.156465672	0.159434768	0.156465672	0.160424137
