val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.011588993455956098,103.84487622807755,0.026037890773329693,280325.06424010557
0.00877850374163806,37.313375978053074,0.009712305256497052,52344.36261795406
0.009330820569955291,83.14582612888366,0.00894115807646412,47245.21321032198
0.007705243067351436,25.989332419741125,0.008332823574543,45334.369606991524
0.008750599385227213,63.46588314223106,0.007590671080780232,39228.274850436974
0.005254873974789844,46.07338629283758,0.006715048865683503,51198.5293715091
0.0049080502799685784,26.836120463275666,0.0058787903986492395,34627.87488636702
0.004434311381783001,31.17165425258921,0.005371973793701095,40688.08660783257
0.004106572171993994,44.79850362076551,0.004867883761050337,44699.069862699085
0.00448030718437044,36.24787253647047,0.004697815123187788,47109.408199140125
0.004184401476789256,35.11975874815012,0.004598718674632452,29419.90451722743
0.003734317226311465,24.333274130343167,0.004230770359857607,26718.692338760375
0.003438402673559967,26.59469357860732,0.004137383580176255,45878.218070307325
0.003443842119917963,44.11947350391692,0.003971730302135318,37994.224777222975
0.003244325954941099,33.16769202754553,0.0038384758886896957,40427.60983109943
0.003154431795940799,29.33881715024345,0.0036541940183141977,35804.00946009827
0.0032872541790832897,36.296548201063295,0.0036419624861456076,41570.496787146614
0.0031231072244107495,24.782988442859796,0.003451795225015889,43569.88366672451
0.0033368168639349525,40.76727784752539,0.003401120429448152,39173.87599120758
0.003070487752125855,37.1359621945261,0.003467468894418266,38217.724309307036
0.0029393421626077595,32.176372567301854,0.003308428904041648,30360.69906872507
0.002954787900312241,20.172030956395794,0.003335024573729705,28889.280828787076
0.0033326631371209583,47.435235530980755,0.0031935445498359406,27467.430211378196
0.002810876405915212,25.148039668262157,0.0032403031377342796,29557.60524004351
0.0030455691027658533,20.797077345664214,0.00309159187281157,25321.59170334276
0.0028872123343635417,40.21622566085855,0.003160433747063754,27282.929602841392
0.002996169074958042,19.204806143949455,0.0030271160899645695,28788.714613425822
0.00275455219766896,28.723497086748058,0.003091508276413305,30577.93600803621
0.002895330077104251,19.080583160518067,0.0030147467652746176,24507.71450748612
0.0031212667646102013,20.68399037554822,0.0030086782429430445,22165.569313095868
0.0029518781768536353,29.5283485795048,0.0030016649151378767,33807.77871320459
0.0028147106453929585,36.885481949637054,0.00294976238227623,26187.48222266065
0.0028974508362700135,40.922013515678344,0.002942420109696055,35719.660429799485
0.002647385492580907,19.718880606800855,0.0029058005034102727,27384.322396871794
0.002709424420640562,18.758389568574017,0.0029350657524320027,26323.247393493653
0.00257847840289626,23.70971106011947,0.0029244331441251404,23719.39841477061
