val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.002998299457391384,45315.55651886849,0.002653463218203288,15382.824017096567
0.0031461645292410276,47701.482591329936,0.0025643030825244673,19207.67479237288
0.0024797432489721896,85854.40964160909,0.0025929750576615335,19987.880657853726
0.0024494187724429413,74400.59912234897,0.002561984631438124,16244.491427026005
0.0024655627985760223,66313.94151796473,0.0025605797220842313,18993.847757889052
0.00249490640509232,73691.20581117448,0.0026112247057322223,18653.674970387605
0.0024782441278732832,59052.91447170228,0.0025921784924437937,17891.406099996275
0.0026612594133544627,56866.606848238676,0.002599921007403883,18866.40321439064
0.002460145286779975,80487.22228344915,0.002570208797168176,22492.680068841448
0.0024956961564604756,76964.72410728631,0.002602637912762367,17413.59794757804
0.002779368909104586,57639.977142412434,0.0025579519752349893,15864.408829142425
0.0024728570977383913,60453.701421664126,0.002548670719551333,23425.877211090086
0.002546123483943679,67636.49216114034,0.0025763066479210124,14735.990615319204
0.0024305514980509763,67069.05746154001,0.0025717545577908976,17969.722636404003
0.002528438547501642,84612.73414529442,0.002586435869178277,14124.672815006063
0.0025050380592806635,66468.17082814508,0.002578218685242079,18942.0576414857
0.0026060263009784995,50902.74479585074,0.0025556047577095235,21864.522412289894
0.002777919172642125,48340.449389460155,0.0025719164933819894,17117.245719871393
0.0030039628964051565,58561.04151896891,0.002580513716659556,19887.076017085707
0.0024737179037518705,70789.36330635444,0.0025763813215228964,17056.708522444387
0.0024806154738623255,64340.10114576639,0.002553517142358094,16167.305191619873
0.0024708085603638527,83482.68658619859,0.0025770626047278864,15564.0338153596
0.002402175772111566,68032.58920609737,0.002522123581461482,19582.578707669534
0.0025131523275178087,65426.85821643035,0.0025574655776875,18444.929830950205
0.002586604971055583,74481.25275772212,0.002504562443153838,13939.270057468479
0.00250928891777207,68179.44639701156,0.002588028391917883,22971.839468243874
0.00247394138465906,55731.63384303703,0.0025247511729534905,17704.471790485964
0.0025311475080991006,81237.26780280969,0.002551725252294692,18979.64248808237
0.002578884462531474,70303.64396263455,0.002541100909207332,22304.156572289678
0.002785009804844933,57108.02531656692,0.0025623422411538786,18948.564859523965
0.0024355950772494152,82502.3428713448,0.0025594171356978055,18399.61950384082
0.002437137476716832,73458.10740932278,0.002572253706565095,21935.603309530485
0.0025165846288817094,57267.86421639018,0.0025505455135352026,17441.361147846026
0.002502428745410398,56175.2426268276,0.0025696455805041527,17668.818024365442
0.0024287180524980192,72183.39111202603,0.0025517812678116864,17720.344521734205
0.002447821248973933,71239.52353289686,0.0025563177884382715,18943.754970206566
0.0024555744082549623,66049.83442746827,0.002542682501376938,15184.622454482256
0.0024351594750565936,74835.95538314388,0.002546215900235762,23696.2884717896
0.0024687144444455753,74615.4840160066,0.0025558653485219358,14714.498709298085
0.002812260223772846,65091.534744537275,0.002510602218809269,20063.796348006945
0.0026568910609787106,50769.106234435254,0.002549987713790546,15719.400975569386
0.002618495160043431,60869.409601442,0.002550545027795232,20736.686615446448
0.003118367471246188,52367.05483436094,0.002560843918030545,17760.297525060363
0.002484708745511378,52112.019847565876,0.0024950744810561505,20063.82646051827
0.002450696505117769,57147.86425028117,0.002485371801560208,17572.197382415256
0.002499487771769952,78389.93109962443,0.002522655021967524,20892.788838597444
0.0027527029723034345,51235.307780366325,0.002517089547210578,14604.987080290713
0.003294237538008618,48155.17745822622,0.0025519470383681482,19945.200122515922
0.002423460204465492,73741.16050018075,0.0025390802483563706,17208.835849866187
0.002552355580381417,100056.46033248313,0.002531626266537834,18863.694692327983
0.0024138199839415387,59193.21334627049,0.0025626152415081102,17065.639010045714
0.0024199962734476996,63315.38485851141,0.002495878642424941,18018.972758718977
0.0024682864520440217,73614.38350036151,0.0024755566831109886,20410.620893278738
0.0023933420613752848,62901.354012692806,0.0025610628393557618,17451.752958969893
0.002467081108152062,84723.76723670469,0.0025021900097697467,14620.130648593191
0.0025742148404706336,95962.5202015384,0.0025284982279132483,19247.656070242414
0.0025411485012017364,65687.02016388175,0.002511932405879942,16038.539675718404
0.0024900736860634046,44823.835392733774,0.0024793948153570547,25551.054583835667
0.002401114550388028,51646.18246907134,0.0025406083952382963,13613.609638442735
0.0024002459047453187,60733.17860549888,0.002510350625204333,21125.890936679647
0.0029781805554878896,64465.76168109335,0.0024666616601901033,16729.716827802626
0.002734680327282773,52508.185069890744,0.0025130856000518394,15681.609713264854
0.0025880825921299373,63905.446941777795,0.0025441619465916845,15087.915745074773
0.0024522749502403343,78387.57355599293,0.002465322111875324,16515.94298909514
0.0024942984471724855,52520.511694900786,0.0025308405052302248,19438.80738745479
0.0027020024279357535,95281.96258184046,0.0024772165905115966,16924.55950667973
0.0023691587300928058,73987.41916999719,0.0025226062735132244,17207.730824051938
0.0029825240482545066,41536.00225437821,0.0025225390649511147,19729.880187097064
0.00244691439516421,75438.85215370943,0.0024935905521388277,15038.857031575866
0.0024482174142045963,68306.02673245702,0.002528425144694619,19332.32458943228
0.0024148633495298787,60930.89018065151,0.002517922715362856,19524.479486865286
0.0025341810232416217,68161.72862985017,0.002504385154157624,20281.5946380323
0.0033059537753098883,51769.83934040609,0.0024954481176337447,16823.715891113283
0.0025620650204382167,60572.254370682036,0.002508997616437027,11895.02807218933
0.0023956116950881587,61116.44950117489,0.0024709112917909682,16326.19357931053
0.0024844338790606948,66745.56624934729,0.0025198252331781186,16046.747112802537
0.002491791500975701,62186.335774321175,0.002511052924066277,20743.706856467295
0.002448137793905439,69279.71176845678,0.0025004108292129585,18361.378296454477
0.0023943480334045956,71283.32307273257,0.002512018210080973,16934.953501787604
0.0026736983886960614,80512.57886307038,0.002468324918142062,15777.280840661
0.0026283032424834134,93917.90344081378,0.00250594295974884,22095.649624796464
0.0024592064310267454,64110.77474042015,0.0024895726893160303,17026.299471220373
0.002478674774185053,77283.26018612427,0.0025077721275452336,19780.505676464018
0.0029291990171198597,54459.74074399502,0.0024814299263249515,22049.66665793338
0.002388517824803649,58249.31433136849,0.0025249489638007293,16440.430723252117
0.0024529699137994594,58682.793941546835,0.0025038598286208965,17959.22365234789
0.0023602674150202604,70758.55312600418,0.002500252464060056,18189.673269348663
0.0025652079803481277,77931.25294475016,0.0024694380222867103,18905.641282510274
0.002718921507179622,54159.650793551176,0.0025427480574570973,17620.5096910059
0.002391745044866572,55133.493253183246,0.0024808400057382504,17797.071950351263
0.0023615577696298267,59602.13454470598,0.0025042419200605255,17334.39383873322
0.002401745389754331,53122.99442430511,0.0024574876657797624,20588.596058356074
0.0025538459903821542,66968.27232662878,0.0024763243929877624,19565.353175792887
0.002388395105696889,71152.54364280407,0.0024956758215202617,23638.292023493363
0.0023450990570206337,65008.44134725458,0.0024883194235548124,15177.184938315699
0.0025353403839792643,63014.88972249558,0.002491959704528168,15058.081323650296
0.002409916314246147,51939.62459832905,0.0024499865206179475,14746.64781610392
0.0023906890543508117,63159.52582116605,0.0024899008711957832,18793.426103637696
0.002486075425477445,61637.25138450956,0.0024877676145189393,17537.502937963454
0.002651766167024682,52452.961983099696,0.0024841454747306594,17462.48174673281
0.00252020325281856,50261.562256486985,0.002513134925736714,15922.690919018762
0.002567526307986489,60167.58660151229,0.002488466980188327,12898.701914415262
0.002484559906876447,85589.13956935854,0.002454481720482394,16343.802119306145
0.002374631274314382,69424.01785803944,0.002464122494966802,19477.859573027014
0.002533742746189811,52894.16742523899,0.0024635992858685176,23383.81705766684
0.002378694655656202,73452.16605328165,0.002461592144064479,14921.93462396473
0.002452969111162202,63076.29492815111,0.002488153501334837,17186.72211981977
0.0026237260224656763,48011.747155667574,0.0024294968923332834,16774.23418517032
0.002726765989941236,61017.649898578085,0.0024772498156180826,23244.458067426778
0.002403118572817938,69352.40381486986,0.002470119538401269,22876.875443855675
0.0024600394769238934,77014.73284362949,0.002428021658148806,16907.482655950902
0.002369423508811694,73104.34832528318,0.0024776469759516797,18466.497745058998
0.002468054386329835,76905.48327417055,0.0025223168368624935,16183.150958249109
0.0026542308002921026,51477.81340501486,0.002438519772173742,21031.20109514036
0.0026662048008675976,51731.6931397112,0.002468296351921508,16118.870134759676
0.0023842926405293623,69179.090387261,0.0024361123976502884,21787.18334732521
0.0029338406324673893,37930.194479032776,0.0024721279943961715,18603.377164319572
0.0026176288540793492,48963.01344342464,0.002440405802011995,15912.641699862981
0.0023683986110627116,59151.0294700956,0.0024471276026787393,15704.712200032638
0.0023528862562614723,72037.27984917256,0.0024585234805057613,15619.641675472454
0.002765362238951966,49693.47767964733,0.002451893214325784,26121.378177427905
0.0027186394229789857,52595.43826191958,0.002474241630126864,23557.928249607667
0.0029110149923319375,50242.35802814709,0.0024472463581774193,17867.90499748773
0.0023528229945595437,65959.91330058042,0.002474848937590496,16649.167943564982
0.0025404019821147917,58502.12649120341,0.0024574078720504956,18123.059857422908
0.0024083841850641146,71682.76849318163,0.0024745997792835965,19375.547811287313
0.0024172127765189175,70481.30359043622,0.002476073043199919,16182.442665463204
0.0025227886928690735,52387.601713126605,0.002448531103367775,21891.777730768754
0.0024068953468198563,79525.51089657977,0.00245563577639602,17817.50932092492
0.002404916066685955,69071.8830258877,0.0024558550646939016,21904.862382549996
0.0029089067719043605,50882.818383224214,0.002461100395547889,19950.871448461243
0.0025082849274966437,53369.19269536271,0.0024246945754009285,16910.796228048293
0.0024982668671297307,73656.251120913,0.002434192360078884,18934.619201379548
0.002886085960760253,45319.688320915004,0.002425710887916512,18335.5261891764
0.0023618860291149514,71526.26631662717,0.0024866452590893893,16798.782198204688
0.0025159346926143357,61106.67466661311,0.0024530125265088626,18559.938028845834
0.002354186794967187,60316.37183809648,0.002402895198535111,17203.111392372
0.0026039673065752326,52520.54431434769,0.002441796737202143,19234.40666877669
0.0026115314037823967,53436.74704897373,0.0024550080254231972,20909.71160572815
0.0024189884986268754,61052.358473750806,0.0023921664820952438,18334.63493568705
0.002348365179552747,63767.06817109174,0.002415410089259178,18098.68399180034
0.0025192345265097975,50893.013073134236,0.0024327242851131044,18397.405254015906
0.002383130440933769,56306.375230960795,0.0024615624648345225,14671.815195883282
0.0023881676511068118,65152.687248955655,0.0024220258261755867,18848.872832349356
0.002610089382453604,55941.02100236986,0.0024140779185977024,22305.797709465933
0.0023936509067350687,62709.282931997106,0.002416897762487879,20235.578717742144
0.002384559517118189,69487.23464361746,0.002474222259943263,19877.524578287674
0.0023913383525784263,71865.64551283339,0.002435126187342961,16157.650460823188
0.0026535157839693417,45174.7206453848,0.002437791118082606,18380.24806603021
0.0023291157097687374,71372.58009695333,0.0024607183329634747,17849.1483337842
0.0024306272823306084,80461.83122163199,0.002457754730262746,17371.768662453087
0.0025467265590038966,58134.32967143316,0.0024132236744261394,17036.05647543671
0.0023924097075225226,67817.17792767915,0.0024231746904551984,18199.969857257907
0.0023518071778041998,74160.78149602345,0.0024413685471892863,18585.730163683875
0.0023747408052710076,65252.079899883516,0.0024471786316736773,16264.491052258507
0.00238441919026882,70727.61308543541,0.0024051584993504873,18170.49729265478
0.0027866026286064507,57110.73802769521,0.0024355262549183633,19411.605199781516
0.0024418909124225606,52361.138681916775,0.002450931321166582,16695.235228226484
0.0024332739472638213,80063.24597073827,0.002436287963068334,15959.671916697875
0.0023977260983963247,88002.01433714251,0.0024240797810509045,14222.60202382647
0.002360040918088358,63849.887203265585,0.0024433662315862157,22039.372367440174
0.0025567579212428517,47367.77196010403,0.0024457752085527626,19987.883755214367
0.0023826846558418708,72062.29122148137,0.0024621242737492264,15688.274289699748
0.002432421346585288,67789.05551343589,0.0024102836391746494,16962.31382706568
0.0027054102641259794,61550.95861533981,0.00244072822629774,14768.048774713032
0.0026272649536804703,59688.90808889982,0.0024250487545031613,20708.255479268995
0.002353483187345965,58391.14996384962,0.0024181127912222835,17325.59943612826
0.0025092283135715746,55869.27633957262,0.0024070906861669433,14909.131399960534
0.002394969337488163,67287.86251430953,0.0024415139631384004,14135.61917298191
0.0025312362327348146,86679.6937635564,0.0023877242815570307,24192.753714897543
0.0023812528341711717,90662.27737513054,0.0024205133279122538,16549.275616988878
0.0023642848838350537,77316.25940914203,0.0024115818877215103,16279.290264142828
0.002462666034626662,73465.25738823506,0.0024372761098952114,23486.974860093196
0.002389766081358404,83681.14069905809,0.002427179750118215,19767.141295790592
0.002560287289043702,58250.06266066838,0.0024261532363687027,20694.2016632243
0.002331079240016888,55320.31916020646,0.0024230386256477083,17242.463230860307
0.0023427454085546548,68246.68553808845,0.0024185741626168208,12905.210779382222
0.002433293354805262,71795.20158484294,0.002439725555763659,22081.418925304348
0.002437803342430864,60521.06500291212,0.002458783011094241,20320.641805502164
0.002822337394992038,43708.45162124438,0.002394012793709161,16739.56353142095
0.002406746605147816,61916.43396780607,0.0024315963413376928,13580.00761377522
0.0023571429211540974,75588.87279959633,0.002432819022781263,19872.073377714514
0.0023996513163321354,58869.79338297317,0.002464622311325649,17175.928778246605
0.002354444697101847,71701.64972786793,0.002440119876163238,13939.35984561752
0.0027068656495745965,57340.057226813544,0.002424688375570764,13713.879318624206
0.002446117694788926,78147.83154547919,0.0024364581529240487,17707.70652334543
0.0023476178290987994,63861.92629714613,0.002426748333877679,16077.737115786795
0.0023535335039035214,55191.336275154645,0.002429196785756592,16538.40961210891
0.0024282015114304415,62738.78204581057,0.0024198054305703963,16733.789298232256
0.0023450806538232033,58075.420012250965,0.0024405477189348413,18885.611866916723
0.0025218079952345944,45839.28591440392,0.002438974867874788,17432.31002702073
0.0027267545776484786,43502.26410241605,0.0024104299227059897,22337.594763241526
0.0024608512705905426,68069.70877600819,0.002445702228663584,18744.67596021568
0.0024320427483967614,58972.82319072341,0.002411988317114064,22058.955436089207
0.0024042411804304563,81184.57032003133,0.002434225515825516,16481.837632157407
0.0023735424067949573,67122.93630628414,0.002419684242520292,17419.883671595686
0.0026632839350561326,44938.54290347847,0.0024176483876308646,17107.259923596397
0.002571379354075172,50595.79264239235,0.0023991742388550508,15392.176763168853
0.002403002675828598,64719.99739667015,0.002397402285803425,16203.935041329076
0.0024596645405808113,68256.1951154302,0.0024374897746779656,17489.44640938581
0.0023801642234238455,69676.35282650827,0.0024357413215783693,20517.01465175913
0.0025092658705310297,84519.04371686214,0.002416378028154121,15569.868197218813
0.0023253822650109203,62555.375404181395,0.0024397840476200238,16848.52923020392
0.0023748945830279725,66821.30596406049,0.0023989984577805815,19798.41177092161
0.00242976698088328,64756.89293711841,0.002455930637858682,16336.13800241658
0.002394971971646679,71678.08074339251,0.002400488981124708,21000.726822093642
0.002351652218536462,52485.897752148936,0.0023922898576326543,18202.916704004838
0.0028689816650386258,46096.66679135202,0.0024216105401263397,13993.957362641673
0.002393571135006213,56486.87487196738,0.0024545587590122124,16895.80109069488
0.0028058490811686742,44762.61333271409,0.002392107295472238,23384.90373133669
0.0024162171406139905,93782.40566255624,0.002415945939624966,14717.33507620498
0.0023809534821965777,59325.77772031652,0.0023726359960954575,17459.23227703754
0.002503597396030869,51787.696212493975,0.0024455136193941205,19340.803480130213
0.002490128937553241,91809.33938935974,0.0024262449858173476,13745.51650860544
0.0025151965614159263,58697.65431946899,0.0023829903930299365,17866.931114532214
0.002338723742802912,60033.032096019444,0.002396077080235138,19152.122746590307
0.0023523735027319746,70368.41328551776,0.0024587537496966326,18730.225402761687
0.002401662023216103,65864.26613964091,0.00242460826986422,19100.61577515166
0.0025631596452788783,53099.34727717304,0.002407407268155682,15100.829747413505
0.002905315128789501,54320.34603701398,0.002396784966843108,13906.264503428572
0.0024325263861250754,68849.21019691919,0.002415496020372641,15747.181474526098
0.0023516532450263174,64099.49247243533,0.002435017477752546,17080.959225197745
0.0025582168613989048,49642.91795368734,0.0024191191699671545,19127.098104872883
0.0023804941432488303,60916.7286311054,0.002413097301845328,17808.973106517726
0.0024015479751055757,62776.32231959953,0.0024514395661210104,15435.763891249835
0.002371878388929145,66152.99240339814,0.0024231902777012123,18830.901730586684
0.0025578384451654316,62244.8184748554,0.002398043359519314,17370.629239276175
0.002834179083120011,54721.05569042216,0.0024074434001567,18144.313299472098
0.0024407141701890526,55696.71189272373,0.0024111267883898846,24120.77293332892
0.0023332875423075915,68316.13571080696,0.002400853850231585,16441.32657541721
0.002372661083553628,55077.983389650944,0.0024331400333824802,16109.396109209481
0.002355768765468907,66320.58521700274,0.002420571831260192,15457.015543235779
0.002345128913211294,62378.883979856204,0.0024095691446278057,18045.697096206666
0.0023955360472748166,51030.758777765506,0.0023715631881634056,20574.87468688189
0.0027985923605130694,55289.10364993373,0.002398073485278982,20688.5328186105
0.002381094506340805,84178.8283622369,0.0024112292782924438,13924.869082999536
0.002436574936932992,59381.14180616364,0.0024113199964039406,18455.303253223225
0.0025813483661830732,52244.79710093991,0.002392306398852902,17676.30447850761
0.0023488484677358272,66402.19344096442,0.0024053694484281844,17588.391871158536
0.0024855614730796196,50551.682373674485,0.002378212725459519,19063.5346203065
