val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.007526169153969438,66.76775454249051,0.02322103478241775,230307.2961234912
0.006470517748559808,43.47727102363017,0.007571221160686622,58772.47011149365
0.006434649499588117,37.992468483343835,0.006665434475672447,67626.95117962905
0.00463988216699204,37.78858454490995,0.005664107163452496,55397.94920939455
0.004077353586555294,26.299400055010093,0.004954184064420603,39441.162754373065
0.004306803514898436,22.704453299162015,0.004274251106210937,36008.09096276519
0.005178105426056833,22.070193866837606,0.003803719844100839,32057.7268211463
0.003927624047611742,20.184113181342195,0.003665068244719404,35088.33367353019
0.004059143869594161,24.649167328076988,0.003563292138752038,33020.87540313824
0.003528379641861145,19.939272829070497,0.003571468425156959,28213.98972566249
0.0042285011521035415,20.762051825045315,0.003390638951275308,22945.650082851604
0.0038259268467790977,21.48559700737882,0.003424175968425254,45044.83273811521
0.003577506770008749,20.39677856268797,0.003287794809346482,35074.03419730597
0.0038505532374188954,49.048605156435144,0.00326544078060631,26307.45802178231
0.003473598031796381,19.291298550014936,0.0032166904137485614,37899.8398359569
0.003414488326312835,19.846265866394827,0.003221295299292621,22508.625129943848
0.0033621351123287084,27.704517580243188,0.003152699034724195,21466.483357454978
0.003573424119387387,25.147445801291184,0.003180650024469626,35956.81853628178
0.003275285746093006,25.619651779723963,0.0031194967659095587,38415.79746930397
0.003435380220566433,19.207930582041605,0.0030934951507439047,30811.64841177937
0.0032659311560976167,28.205483870518545,0.003086926527005636,25212.02915246608
0.003237864865674841,30.03298972259757,0.003073807147473602,25819.814271396703
0.003862041417403975,20.2286919885552,0.003010917379820751,28120.225465722036
0.003489265150742505,23.913597200094582,0.0030517799632023956,38754.721291994254
0.0037325831383926396,49.450267428910514,0.0029548177870653445,21132.845503948665
0.003745575691034639,21.06530257668777,0.003040074474857015,38292.51767525625
0.0031896665648037717,26.40432121453371,0.0029743056316560105,27975.568430947515
0.003230697837488242,34.25287683089778,0.002966770454957071,21900.092693609982
0.003336410257237506,20.92872733383375,0.0029600315608273625,30017.200312010944
0.003254732199654864,20.565030203380438,0.002920676683817627,30769.542577196284
0.0031266043137442943,29.034867269520895,0.002950608621998611,38642.4366450291
0.00329409858360312,18.836161566883863,0.0029149351089056267,30124.12766187765
0.0030964000041627717,25.18011135797574,0.0029054129888319365,33351.3035813159
0.0031154545982892607,25.10264070113704,0.0028278646629177413,31378.625857213166
0.003336028581973558,20.44423754478788,0.0028950067832750285,25159.97398737917
0.0030585701719817054,19.07915336000889,0.002846534641585865,25536.44232666843
0.003456270680128379,19.155917405469253,0.0028338248622998344,23179.007818524893
0.0034280702738680308,22.447467799051868,0.0028221963836290572,32808.002883514404
0.0030735904245534408,27.895217209058433,0.002815943189880858,22843.021451713692
0.003490037567300631,31.84423794783173,0.0028208987028732644,26054.01657342736
0.0033486245839274786,19.094433796742887,0.0028111776251472155,37222.88833654734
0.003312154177451808,31.405562050238366,0.002768417084273898,33484.241928218515
0.0031792838144377067,19.606446484367154,0.0027957198980374863,25399.419897418782
0.003018206749159297,27.2982208085244,0.00272229607485361,25739.753808990994
0.0032518606801735174,30.081136115106027,0.0027526817392179016,28683.236095915454
0.00293924608914263,23.978433471718912,0.002745022092993229,20568.583807861327
0.0030118775216426827,33.495095789892204,0.0027393059166685,28404.884092588003
0.003280535185288226,19.00065868740523,0.0027256387077840205,24979.555187245514
0.0029885181331178678,27.38012764447759,0.002736120423870319,26218.860875077844
0.002951716510985995,26.077540767836386,0.0027270891072575824,25214.099743921313
0.003030333955290998,26.013208403991857,0.0026930698208763437,22141.42722279694
